user_id,age,sex,occupation
1363,68,M,Executive
1364,63,F,Artist
1365,19,F,Student
1366,19,M,Student
1367,43,M,Programmer
1368,43,F,Administrator
1369,43,M,Customer Service
1370,53,M,Artist
1371,68,F,Artist
1372,19,M,Student
1373,43,F,Educator
1374,68,M,Educator
1375,63,F,Customer Service
1376,63,F,Educator
1377,53,M,Self-employed
1378,63,F,Executive
1379,74,F,Retired
1380,19,M,Student
1381,36,M,Lawyer
1382,63,F,Educator
1383,43,F,Executive
1384,36,M,Student
1385,43,F,Customer Service
1386,43,F,Other
1387,68,F,Retired
1388,74,M,Writer
1389,43,M,Technician
1390,53,M,Self-employed
1391,53,M,Scientist
1392,63,M,Administrator
1393,36,M,College
1394,43,F,Administrator
1395,43,M,Artist
1396,43,F,Programmer
1397,53,M,Executive
1398,74,F,Self-employed
1399,36,M,Technician
1400,43,M,Executive
1401,36,F,Educator
1402,36,M,College
1403,43,F,Other
1404,68,M,Self-employed
1405,74,M,Retired
1406,43,M,College
1407,53,F,Scientist
1408,43,M,Other
1409,36,M,College
1410,68,M,Executive
1411,53,M,Educator
1412,43,M,Technician
1413,36,M,Administrator
1414,36,M,College
1415,63,M,Sales
1416,43,M,Sales
1417,53,M,Self-employed
1418,36,M,College
1419,43,F,Educator
1420,36,M,College
1421,19,F,Student
1422,53,M,Technician
1423,43,M,College
1424,53,M,Other
1425,19,M,Student
1426,36,M,Sales
1427,43,M,Programmer
1428,63,F,Lawyer
1429,53,F,Administrator
1430,36,M,College
1431,74,M,Doctor
1432,53,M,Educator
1433,36,F,Sales
1434,19,F,Student
1435,43,M,Sales
1436,68,F,Doctor
1437,68,M,Administrator
1438,36,M,Artist
1439,53,M,Administrator
1440,53,M,Programmer
1441,53,M,Self-employed
1442,36,M,Artist
1443,53,M,Artist
1444,43,F,College
1445,43,M,Artist
1446,53,M,Programmer
1447,36,M,College
1448,43,F,Administrator
1449,53,M,Writer
1450,36,M,College
1451,53,M,Writer
1452,74,F,Retired
1453,43,M,Sales
1454,36,M,College
1455,63,F,Other
1456,43,M,Artist
1457,43,M,Educator
1458,19,M,Other
1459,43,F,Other
1460,36,F,College
1461,63,F,Other
1462,53,M,Self-employed
1463,68,M,Self-employed
1464,53,M,Programmer
1465,68,M,Self-employed
1466,36,M,College
1467,43,M,Customer Service
1468,19,M,Sales
1469,74,M,Writer
1470,36,M,College
1471,43,M,Technician
1472,43,M,Executive
1473,43,M,Sales
1474,43,M,College
1475,43,F,Artist
1476,36,F,Other
1477,63,F,Educator
1478,19,M,Student
1479,68,F,Artist
1480,43,M,Writer
1481,53,M,Technician
1482,43,M,Executive
1483,36,M,College
1484,43,M,Programmer
1485,43,F,Homemaker
1486,43,M,Self-employed
1487,53,M,Executive
1488,43,M,Executive
1489,53,F,Artist
1490,68,M,Executive
1491,36,M,College
1492,43,M,Programmer
1493,43,F,Sales
1494,43,M,Technician
1495,36,M,Other
1496,43,M,Technician
1497,68,M,Customer Service
1498,36,M,College
1499,19,M,Student
1500,43,M,Technician
1501,43,M,Lawyer
1502,36,M,College
1503,43,M,Programmer
1504,36,M,Unemployed
1505,68,M,Lawyer
1506,43,M,Executive
1507,53,M,Technician
1508,19,F,Student
1509,19,M,Other
1510,43,F,Educator
1511,53,M,Programmer
1512,43,M,Writer
1513,53,F,Self-employed
1514,36,M,College
1515,43,M,Self-employed
1516,43,F,Programmer
1517,36,M,Other
1518,43,M,Artist
1519,36,M,College
1520,43,M,Technician
1521,43,F,Executive
1522,53,M,Writer
1523,43,M,Technician
1524,36,M,College
1525,43,F,Self-employed
1526,74,M,Technician
1527,36,M,Student
1528,43,M,Scientist
1529,36,M,College
1530,43,M,College
1531,63,M,Technician
1532,36,M,Sales
1533,63,M,Educator
1534,68,M,Programmer
1535,36,F,Writer
1536,53,F,Administrator
1537,36,M,Writer
1538,43,M,Administrator
1539,43,M,Administrator
1540,63,M,Other
1541,74,M,Technician
1542,36,M,Technician
1543,43,M,Lawyer
1544,43,M,Programmer
1545,43,M,Writer
1546,43,M,College
1547,74,M,Retired
1548,53,M,Educator
1549,53,M,Doctor
1550,36,M,College
1551,43,M,Lawyer
1552,63,M,Writer
1553,43,F,Scientist
1554,53,F,Programmer
1555,36,F,Other
1556,36,M,College
1557,36,F,College
1558,36,M,Doctor
1559,53,M,Farmer
1560,43,F,Administrator
1561,36,F,College
1562,36,M,Writer
1563,19,F,Student
1564,68,M,Educator
1565,63,M,Technician
1566,53,M,Self-employed
1567,43,M,Programmer
1568,19,F,Student
1569,74,F,Retired
1570,36,M,Technician
1571,43,M,Writer
1572,43,F,Administrator
1573,19,M,Other
1574,43,M,Doctor
1575,68,F,Executive
1576,63,F,Homemaker
1577,74,M,Other
1578,36,M,College
1579,43,M,Other
1580,36,F,College
1581,36,F,College
1582,36,M,Other
1583,53,M,Doctor
1584,43,M,Unemployed
1585,74,M,Writer
1586,63,M,Executive
1587,43,F,Administrator
1588,43,M,Lawyer
1589,43,M,Other
1590,53,M,Educator
1591,68,M,Executive
1592,53,M,Executive
1593,43,M,Self-employed
1594,53,F,Writer
1595,53,M,Educator
1596,36,F,Customer Service
1597,43,M,Programmer
1598,53,M,Retired
1599,43,M,Other
1600,53,M,Executive
1601,43,M,Programmer
1602,43,F,Executive
1603,43,F,Other
1604,43,M,Lawyer
1605,36,F,Other
1606,53,F,Administrator
1607,63,M,Educator
1608,43,M,Lawyer
1609,53,F,Homemaker
1610,43,M,Lawyer
1611,43,M,Other
1612,43,M,Technician
1613,36,M,Writer
1614,53,M,Other
1615,63,F,Executive
1616,43,M,Other
1617,43,M,Programmer
1618,68,M,Other
1619,68,M,Administrator
1620,43,M,Writer
1621,43,M,College
1622,36,M,College
1623,68,M,Scientist
1624,43,M,Other
1625,63,M,Other
1626,36,M,College
1627,36,M,Technician
1628,36,M,Writer
1629,36,M,College
1630,63,M,Technician
1631,68,F,Other
1632,43,M,Self-employed
1633,63,F,Executive
1634,74,F,Other
1635,43,M,Other
1636,43,F,Unemployed
1637,74,M,Other
1638,36,F,Technician
1639,43,M,Technician
1640,53,M,Technician
1641,43,M,Other
1642,68,M,Retired
1643,63,M,Artist
1644,36,M,Programmer
1645,36,F,Homemaker
1646,43,M,Writer
1647,36,M,Tradesman
1648,68,M,Sales
1649,36,M,Unemployed
1650,43,M,Unemployed
1651,43,M,Programmer
1652,43,M,Self-employed
1653,36,M,Other
1654,63,F,Other
1655,36,M,College
1656,43,M,Technician
1657,63,F,Other
1658,53,F,Doctor
1659,36,F,Homemaker
1660,43,F,Artist
1661,53,M,Executive
1662,43,M,Programmer
1663,36,M,College
1664,36,F,College
1665,63,M,Technician
1666,43,M,Sales
1667,68,M,Self-employed
1668,53,M,Artist
1669,43,F,Technician
1670,74,F,Retired
1671,53,M,Other
1672,43,M,Technician
1673,19,M,Student
1674,53,M,Artist
1675,43,F,Doctor
1676,36,M,College
1677,36,M,Sales
1678,36,F,Technician
1679,43,M,Programmer
1680,43,M,Writer
1681,36,M,College
1682,43,M,Artist
1683,43,F,Executive
1684,36,M,Administrator
1685,53,M,Programmer
1686,53,M,Programmer
1687,43,M,Administrator
1688,36,F,College
1689,53,M,Customer Service
1690,53,M,Self-employed
1691,43,F,Technician
1692,53,M,Writer
1693,43,M,Programmer
1694,43,M,Programmer
1695,43,M,Educator
1696,53,M,Executive
1697,36,F,College
1698,53,M,Artist
1699,43,F,Unemployed
1700,43,M,Writer
1701,43,F,College
1702,36,M,Student
1703,36,M,Scientist
1704,43,M,College
1705,36,F,College
1706,43,M,Writer
1707,68,M,Educator
1708,43,M,Other
1709,43,M,Other
1710,36,M,Other
1711,36,F,College
1712,43,M,Other
1713,43,M,Other
1714,43,M,Technician
1715,43,M,Self-employed
1716,43,M,Other
1717,68,F,Doctor
1718,36,M,College
1719,36,M,Self-employed
1720,36,M,College
1721,36,M,Unemployed
1722,53,M,Other
1723,53,M,Technician
1724,36,M,College
1725,36,M,Unemployed
1726,43,M,Artist
1727,53,M,Self-employed
1728,36,M,College
1729,43,M,Executive
1730,36,F,College
1731,36,F,Other
1732,36,M,College
1733,36,M,Sales
1734,63,M,Technician
1735,36,M,Writer
1736,74,M,Farmer
1737,53,M,Writer
1738,53,M,Self-employed
1739,74,M,Self-employed
1740,74,M,Educator
1741,53,M,Executive
1742,43,M,Scientist
1743,53,M,Technician
1744,53,M,Programmer
1745,63,M,Other
1746,43,M,College
1747,43,M,Other
1748,68,M,Educator
1749,43,M,Artist
1750,68,M,Customer Service
1751,53,M,Writer
1752,43,M,Administrator
1753,53,M,Doctor
1754,36,M,Unemployed
1755,36,F,College
1756,43,F,Educator
1757,43,M,College
1758,43,F,Other
1759,43,M,Self-employed
1760,43,F,Administrator
1761,53,M,Other
1762,43,M,Sales
1763,53,M,Executive
1764,36,M,Other
1765,36,M,College
1766,63,F,Other
1767,43,M,Writer
1768,63,M,Self-employed
1769,43,M,Technician
1770,53,M,Self-employed
1771,43,M,Technician
1772,74,M,Artist
1773,36,M,College
1774,43,M,Technician
1775,43,M,College
1776,43,M,Other
1777,43,M,Writer
1778,36,M,College
1779,36,M,Educator
1780,53,M,Educator
1781,53,F,Other
1782,63,M,Other
1783,36,M,College
1784,36,M,Writer
1785,36,M,College
1786,63,M,Educator
1787,36,M,Farmer
1788,63,M,Artist
1789,19,M,Student
1790,43,M,Other
1791,36,M,College
1792,43,F,Artist
1793,43,M,College
1794,43,M,Lawyer
1795,36,M,Technician
1796,68,M,Lawyer
1797,53,M,Executive
1798,63,M,Lawyer
1799,53,M,Lawyer
1800,36,M,College
1801,43,F,Doctor
1802,36,M,College
1803,43,M,Artist
1804,43,M,Executive
1805,36,M,College
1806,36,M,College
1807,36,M,Technician
1808,36,F,College
1809,43,F,Sales
1810,68,M,Retired
1811,74,M,Artist
1812,43,F,Programmer
1813,53,F,Doctor
1814,68,M,Executive
1815,19,M,Educator
1816,53,F,Homemaker
1817,53,M,Educator
1818,19,M,Farmer
1819,53,F,Programmer
1820,43,M,Writer
1821,43,M,Writer
1822,43,F,Other
1823,53,F,Educator
1824,36,F,College
1825,43,M,Executive
1826,63,M,Lawyer
1827,43,F,Educator
1828,36,M,College
1829,43,M,Self-employed
1830,36,M,College
1831,36,M,College
1832,36,F,College
1833,36,M,Technician
1834,53,M,Customer Service
1835,43,M,Unemployed
1836,43,M,Other
1837,43,M,Artist
1838,53,M,Executive
1839,36,M,College
1840,43,M,Programmer
1841,36,M,Other
1842,36,M,College
1843,43,M,Programmer
1844,36,F,College
1845,43,M,Artist
1846,63,M,Programmer
1847,36,M,College
1848,53,M,Customer Service
1849,53,M,Executive
1850,36,M,Customer Service
1851,43,M,Unemployed
1852,43,M,Programmer
1853,68,M,Other
1854,43,M,Other
1855,36,M,College
1856,74,M,Executive
1857,19,M,Student
1858,36,F,College
1859,43,F,College
1860,74,M,Self-employed
1861,68,M,Self-employed
1862,68,M,Sales
1863,36,M,College
1864,53,M,Executive
1865,36,F,Educator
1866,43,M,Executive
1867,68,M,Executive
1868,68,M,Lawyer
1869,63,M,Sales
1870,74,M,Retired
1871,63,F,Educator
1872,68,M,Writer
1873,53,M,Executive
1874,63,M,Executive
1875,53,M,Programmer
1876,43,M,Programmer
1877,63,F,Writer
1878,19,M,Student
1879,43,M,College
1880,53,M,Other
1881,53,M,Artist
1882,53,M,Self-employed
1883,68,F,Other
1884,63,M,Writer
1885,68,M,Technician
1886,43,M,Programmer
1887,74,M,Scientist
1888,53,M,Programmer
1889,36,M,Sales
1890,68,M,Doctor
1891,63,M,Educator
1892,43,M,Writer
1893,53,F,Other
1894,53,F,Executive
1895,53,M,Sales
1896,74,M,Retired
1897,68,F,Artist
1898,43,M,Programmer
1899,63,F,Doctor
1900,74,M,Programmer
1901,68,M,Executive
1902,43,M,Unemployed
1903,53,M,Other
1904,36,M,Educator
1905,53,F,Writer
1906,43,F,Customer Service
1907,53,M,Technician
1908,74,M,Retired
1909,36,M,College
1910,19,M,Student
1911,36,F,College
1912,43,M,College
1913,43,M,Technician
1914,53,F,Sales
1915,68,M,Retired
1916,63,M,Executive
1917,36,M,Student
1918,63,F,Doctor
1919,19,M,Other
1920,53,F,Executive
1921,74,M,Programmer
1922,43,F,Executive
1923,53,M,Executive
1924,74,F,Doctor
1925,68,M,Executive
1926,19,F,Other
1927,53,M,Executive
1928,19,M,Student
1929,19,F,Student
1930,43,M,Scientist
1931,43,M,Artist
1932,43,M,Executive
1933,36,M,Unemployed
1934,43,M,Technician
1935,19,M,Student
1936,53,M,Other
1937,43,M,Lawyer
1938,43,F,Artist
1939,53,F,Artist
1940,43,M,Programmer
1941,53,M,Technician
1942,53,M,Customer Service
1943,36,M,College
1944,36,F,College
1945,43,M,Writer
1946,43,M,Sales
1947,43,M,Executive
1948,19,M,Student
1949,36,M,Technician
1950,43,M,Programmer
1951,36,F,College
1952,53,M,Educator
1953,43,F,Artist
1954,43,M,Self-employed
1955,19,M,Unemployed
1956,53,M,Other
1957,36,F,College
1958,43,F,Educator
1959,68,F,Retired
1960,63,M,Executive
1961,68,F,Administrator
1962,36,F,Educator
1963,68,F,Homemaker
1964,43,F,Doctor
1965,74,M,Technician
1966,43,M,Writer
1967,68,M,Executive
1968,43,M,Lawyer
1969,43,F,Administrator
1970,68,M,Retired
1971,43,F,Sales
1972,63,M,Technician
1973,43,M,Educator
1974,53,M,Technician
1975,36,M,College
1976,53,M,Customer Service
1977,74,M,Doctor
1978,19,M,Student
1979,74,M,Technician
1980,53,M,Executive
1981,74,M,Educator
1982,19,M,Student
1983,43,M,Sales
1984,36,M,Student
1985,63,M,Programmer
1986,68,M,Retired
1987,43,M,Technician
1988,43,F,Educator
1989,68,M,Doctor
1990,43,M,Executive
1991,43,M,Writer
1992,36,M,College
1993,53,M,Technician
1994,53,M,Artist
1995,43,M,Educator
1996,53,M,Other
1997,43,M,Other
1998,68,F,Homemaker
1999,53,F,Administrator
2000,36,M,College
2001,68,M,Educator
2002,74,F,Retired
2003,19,M,Student
2004,63,M,Unemployed
2005,36,M,College
2006,53,M,Other
2007,68,M,Self-employed
2008,43,M,Administrator
2009,53,F,Executive
2010,36,M,College
2011,53,F,Administrator
2012,43,M,College
2013,63,M,Other
2014,36,M,College
2015,36,M,College
2016,74,F,Artist
2017,43,M,Technician
2018,53,M,Self-employed
2019,68,M,Educator
2020,43,M,Executive
2021,43,M,Other
2022,43,M,Executive
2023,36,M,College
2024,19,M,Unemployed
2025,74,M,Retired
2026,68,M,Self-employed
2027,43,F,Homemaker
2028,63,M,Doctor
2029,43,F,Programmer
2030,43,M,College
2031,53,M,Writer
2032,68,M,Sales
2033,63,F,Writer
2034,63,F,Artist
2035,36,F,Other
2036,43,F,Sales
2037,74,M,Sales
2038,63,F,Educator
2039,68,M,Self-employed
2040,43,F,Executive
2041,43,F,Writer
2042,19,M,Student
2043,43,M,Sales
2044,63,F,Other
2045,19,F,Other
2046,53,M,Educator
2047,19,M,Student
2048,68,M,Doctor
2049,68,F,Other
2050,53,F,Administrator
2051,53,M,Executive
2052,19,M,Student
2053,63,M,Lawyer
2054,43,M,Programmer
2055,68,M,Lawyer
2056,43,M,College
2057,53,M,Educator
2058,74,F,Educator
2059,53,M,Other
2060,19,M,Educator
2061,74,M,Educator
2062,36,M,College
2063,43,M,College
2064,53,M,Educator
2065,43,M,Doctor
2066,43,F,Doctor
2067,68,M,Self-employed
2068,53,F,Programmer
2069,74,M,Scientist
2070,53,F,Doctor
2071,63,M,Executive
2072,68,F,Programmer
2073,36,F,College
2074,36,M,College
2075,43,F,College
2076,36,M,College
2077,36,M,Other
2078,36,M,College
2079,19,M,Student
2080,43,M,Lawyer
2081,36,M,Technician
2082,19,M,Unemployed
2083,36,M,College
2084,36,M,College
2085,36,M,Other
2086,53,M,Sales
2087,43,M,Other
2088,68,M,Executive
2089,53,M,Technician
2090,53,M,Technician
2091,53,F,Writer
2092,74,M,Educator
2093,36,M,Other
2094,53,M,Artist
2095,74,M,Retired
2096,43,F,Technician
2097,36,M,Customer Service
2098,53,M,Writer
2099,36,F,Other
2100,43,F,Other
2101,43,M,Self-employed
2102,43,M,Lawyer
2103,53,M,Programmer
2104,63,M,Scientist
2105,43,M,Educator
2106,36,F,Writer
2107,43,M,Educator
2108,19,M,Student
2109,43,M,Self-employed
2110,68,M,Lawyer
2111,74,M,Retired
2112,63,F,Programmer
2113,43,M,Doctor
2114,36,M,Tradesman
2115,53,M,Technician
2116,36,M,College
2117,74,M,Retired
2118,43,M,Sales
2119,53,M,College
2120,19,M,Other
2121,74,M,Retired
2122,53,M,Programmer
2123,53,F,Other
2124,43,M,Other
2125,53,M,Administrator
2126,74,M,Sales
2127,36,M,College
2128,63,F,Educator
2129,43,M,Customer Service
2130,63,M,Other
2131,43,M,Other
2132,74,M,Sales
2133,19,F,Student
2134,36,M,Student
2135,68,M,Educator
2136,53,M,Tradesman
2137,19,F,Student
2138,36,F,College
2139,68,F,Administrator
2140,63,M,Sales
2141,68,F,Self-employed
2142,63,F,Sales
2143,36,M,College
2144,36,M,Other
2145,36,M,Student
2146,36,M,Artist
2147,36,F,Other
2148,36,F,Other
2149,43,M,Other
2150,36,F,College
2151,74,M,Retired
2152,36,M,College
2153,36,M,Self-employed
2154,43,M,Programmer
2155,19,F,Student
2156,36,M,Unemployed
2157,36,F,Administrator
2158,43,M,Programmer
2159,68,F,Sales
2160,36,F,Unemployed
2161,53,F,Artist
2162,19,F,Student
2163,36,M,Other
2164,53,M,Other
2165,43,M,Executive
2166,19,M,Student
2167,43,F,Doctor
2168,19,M,Student
2169,19,M,Other
2170,68,F,Self-employed
2171,53,M,Other
2172,36,M,Writer
2173,68,M,Retired
2174,68,M,Programmer
2175,43,M,College
2176,19,M,Unemployed
2177,53,F,Writer
2178,63,M,Sales
2179,43,F,Other
2180,43,M,Programmer
2181,43,M,Other
2182,43,F,College
2183,74,F,Educator
2184,36,M,College
2185,63,M,Technician
2186,36,M,Customer Service
2187,63,M,Self-employed
2188,36,F,Unemployed
2189,19,M,Student
2190,43,F,Scientist
2191,36,M,College
2192,43,F,Other
2193,19,M,Student
2194,43,M,Technician
2195,19,M,Student
2196,43,M,Programmer
2197,43,F,Educator
2198,53,F,Homemaker
2199,19,M,Student
2200,53,M,Educator
2201,74,M,Writer
2202,19,F,Student
2203,63,M,Programmer
2204,74,M,Administrator
2205,43,F,Executive
2206,63,M,Executive
2207,36,M,College
2208,43,M,Other
2209,53,M,Executive
2210,63,M,Technician
2211,63,M,Doctor
2212,36,M,College
2213,43,F,Other
2214,43,F,Educator
2215,43,F,Other
2216,43,F,Writer
2217,19,M,Student
2218,53,M,Technician
2219,43,M,Doctor
2220,68,F,Administrator
2221,74,M,Technician
2222,63,F,Educator
2223,43,M,Artist
2224,43,M,Programmer
2225,43,M,Customer Service
2226,43,F,Executive
2227,68,M,Sales
2228,43,M,Programmer
2229,63,M,Other
2230,63,F,Educator
2231,68,M,Lawyer
2232,43,M,Sales
2233,53,F,Administrator
2234,74,M,Educator
2235,19,M,Student
2236,19,M,Student
2237,53,F,Doctor
2238,43,F,College
2239,36,M,Student
2240,63,M,Programmer
2241,63,M,Customer Service
2242,36,M,College
2243,63,M,Artist
2244,19,M,Student
2245,19,M,Student
2246,43,M,Other
2247,63,M,Artist
2248,53,F,Programmer
2249,43,M,Customer Service
2250,36,M,Unemployed
2251,53,M,Sales
2252,36,F,Educator
2253,68,F,Other
2254,53,M,Customer Service
2255,53,F,Doctor
2256,63,F,Scientist
2257,36,F,College
2258,36,F,College
2259,74,F,Self-employed
2260,43,F,Writer
2261,43,M,Customer Service
2262,63,M,Technician
2263,43,M,Doctor
2264,63,F,Executive
2265,74,M,Retired
2266,68,F,Artist
2267,74,F,Retired
2268,53,F,Educator
2269,63,F,Other
2270,36,M,Educator
2271,68,M,Sales
2272,43,M,Other
2273,43,M,Doctor
2274,36,M,Artist
2275,74,M,Executive
2276,74,M,Retired
2277,63,F,Homemaker
2278,68,M,Technician
2279,68,M,Executive
2280,74,M,Doctor
2281,63,M,Lawyer
2282,68,M,Artist
2283,53,M,Tradesman
2284,43,M,Writer
2285,19,F,Student
2286,53,M,Technician
2287,74,M,Other
2288,19,M,Student
2289,68,F,Educator
2290,43,M,Other
2291,63,M,Educator
2292,68,M,Scientist
2293,74,F,Administrator
2294,74,M,Retired
2295,63,M,Lawyer
2296,43,F,Doctor
2297,74,M,Retired
2298,53,M,Technician
2299,36,F,Student
2300,74,M,Retired
2301,43,F,Programmer
2302,68,M,Programmer
2303,68,M,Technician
2304,63,M,Programmer
2305,68,M,Writer
2306,36,F,College
2307,43,M,Technician
2308,63,F,Self-employed
2309,63,F,Other
2310,63,M,Programmer
2311,43,F,College
2312,63,M,Other
2313,68,F,Doctor
2314,43,F,Educator
2315,74,M,Executive
2316,53,M,Other
2317,63,F,Homemaker
2318,74,M,Executive
2319,53,M,Executive
2320,68,F,Educator
2321,43,M,Executive
2322,74,F,Retired
2323,53,M,Administrator
2324,53,M,Technician
2325,36,F,College
2326,36,M,College
2327,36,M,Student
2328,74,M,Executive
2329,74,F,Scientist
2330,63,M,Executive
2331,74,M,Educator
2332,74,M,Sales
2333,68,M,Doctor
2334,74,F,Executive
2335,68,M,Technician
2336,53,M,Tradesman
2337,53,M,Technician
2338,63,M,Technician
2339,74,F,Administrator
2340,53,M,Artist
2341,74,M,Educator
2342,53,M,Administrator
2343,63,F,Educator
2344,43,M,Programmer
2345,53,M,Self-employed
2346,19,F,Student
2347,53,M,Educator
2348,68,M,Programmer
2349,43,M,Farmer
2350,36,M,College
2351,43,F,Other
2352,68,M,Retired
2353,53,F,Homemaker
2354,53,M,Lawyer
2355,63,F,Homemaker
2356,68,F,Self-employed
2357,53,F,Sales
2358,74,F,Doctor
2359,74,M,Retired
2360,68,M,Doctor
2361,74,M,Executive
2362,43,M,Sales
2363,68,M,Sales
2364,74,F,Homemaker
2365,68,M,Executive
2366,63,F,Self-employed
2367,43,F,Homemaker
2368,74,F,Retired
2369,53,M,Sales
2370,68,M,Educator
2371,53,F,Executive
2372,63,F,Executive
2373,63,M,Executive
2374,43,M,Sales
2375,68,F,Executive
2376,43,M,Educator
2377,53,M,Other
2378,43,M,Administrator
2379,36,M,Tradesman
2380,43,M,College
2381,53,F,Homemaker
2382,68,M,Retired
2383,43,F,Sales
2384,53,M,Technician
2385,63,F,Artist
2386,43,F,Other
2387,43,M,Technician
2388,74,M,Customer Service
2389,43,M,Self-employed
2390,43,F,Doctor
2391,68,M,Tradesman
2392,74,F,Administrator
2393,74,M,Retired
2394,53,M,Doctor
2395,53,M,Executive
2396,36,F,Other
2397,53,F,Lawyer
2398,43,M,Other
2399,53,M,Technician
2400,43,F,Self-employed
2401,43,M,College
2402,63,M,Technician
2403,36,M,College
2404,36,M,Executive
2405,68,M,Farmer
2406,74,F,Programmer
2407,53,M,Self-employed
2408,63,F,Educator
2409,53,F,Homemaker
2410,74,M,Executive
2411,53,F,Sales
2412,74,M,Retired
2413,74,F,Executive
2414,43,M,Educator
2415,43,M,Executive
2416,63,M,Executive
2417,63,M,Educator
2418,19,F,Student
2419,43,M,Other
2420,68,M,Executive
2421,53,M,Executive
2422,68,F,Homemaker
2423,63,F,Homemaker
2424,43,M,Technician
2425,53,F,Sales
2426,74,M,Other
2427,43,F,Sales
2428,63,M,Technician
2429,43,M,Artist
2430,43,M,College
2431,43,F,College
2432,43,M,College
